male,sweater,maxibabu,4,Bronx,M,"45,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1230558142-bronx-limited-edition-sweater
female,shirts,maxibabu,5,Ralph Lauren,M / 38 / 10,"29,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/1230552845-the-skinny-polo-by-ralph-lauren
female,jeans,maxibabu,2,True Religion,S / 36 / 8,"49,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/1229701119-true-religion-jeans
female,t-shirts,maxibabu,4,Harley Davidson,M / 38 / 10,"54,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1228477278-harley-davidson-true-vintage-top
male,hemden,maxibabu,2,true vintage,XL,"35,00 €",https://www.vinted.de/herren/kleidung/tops-and-t-shirts/hemden/jeanshemden/1228468200-flintstone-true-vintage-hemd-kurzarm
female,kleider,paradiesvogel01,1,Zara,L / 40 / 12,"49,00 €",https://www.vinted.de/damen/kleidung/kleider/lange-kleider/1252618892-zara-kleid-l-schwarz
female,hosen-and-leggings,paradiesvogel01,2,liebesglück,S / 36 / 8,"32,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/breit-geschnittene-hosen/1252583923-liebesgluck-jogginghose-s-grun
female,tops-and-t-shirts,paradiesvogel01,8,Zara,S / 36 / 8,"19,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/bodys/1252577488-zara-body-s-creme
female,absatzschuhe,paradiesvogel01,2,Guess,38,"69,00 €",https://www.vinted.de/damen/schuhe/absatzschuhe/high-heels-and-pumps/1243492058-guess-pumps-38-neu
female,absatzschuhe,paradiesvogel01,0,Bershka,38,"19,00 €",https://www.vinted.de/damen/schuhe/absatzschuhe/high-heels-and-pumps/1243483477-bershka-pumps-38-neu
female,sandalen,paradiesvogel01,3,Michael Kors,38,"99,00 €",https://www.vinted.de/damen/schuhe/sandalen/1230499386-plateau-sandalen-von-michael-kors-schwarz-38-neu-wildleder
female,sandalen,paradiesvogel01,5,kennel & schmenger,38,"99,00 €",https://www.vinted.de/damen/schuhe/sandalen/1225706619-kennel-schmenger-sandalen-38-neu-gold
female,absatzschuhe,paradiesvogel01,4,Tamaris,38,"29,00 €",https://www.vinted.de/damen/schuhe/absatzschuhe/schuhe-mit-keilabsatz/1222187759-neue-tamaris-sandale-38-schwarz-creme
female,kleider,paradiesvogel01,1,Zara,M / 38 / 10,"23,00 €",https://www.vinted.de/damen/kleidung/kleider/minis/1200846275-zara-pu-lederkleid-m-beige-neu
female,tops-and-t-shirts,paradiesvogel01,20,Guess,L / 40 / 12,"39,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/langarmelige-blusen/1200801439-guess-bluse-l-neu-schwarz-weiss
female,kleider,paradiesvogel01,2,Studio M,XS / 34 / 6,"29,00 €",https://www.vinted.de/damen/kleidung/kleider/sommerkleider/1199737197-susses-sommerkleid-von-studio-m-xs
female,kleider,paradiesvogel01,2,kein Label,S / 36 / 8,"35,00 €",https://www.vinted.de/damen/kleidung/kleider/lassige-kleider/1199722470-cooles-blusenkleid-36-weiss-jeansblau
female,hosen-and-leggings,paradiesvogel01,13,Astoria Activewear,M / 38 / 10,"32,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/leggings/1190032082-astoria-activewear-m-neu-grun
female,jeans,paradiesvogel01,1,My Christy,S / 36 / 8,"15,00 €",https://www.vinted.de/damen/kleidung/jeans/dreiviertel-jeans/1179090437-beige-caprihose-s-jeans
female,turnschuhe,paradiesvogel01,20,Nike,40,"150,00 €",https://www.vinted.de/damen/schuhe/turnschuhe/1168005239-air-force-1-low-prm-40-neu-weiss
female,kleider,paradiesvogel01,4,Quiksilver,S / 36 / 8,"15,00 €",https://www.vinted.de/damen/kleidung/activewear/kleider/1166900674-sommerkleid-quiksilver-36
female,ohrringe,paradiesvogel01,4,,kein Label,"22,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1162330001-ausgefallene-ohrstecker-gold-lila-perlmutt
female,hosen-and-leggings,paradiesvogel01,4,United Colors of Benetton,XS / 34 / 6,"35,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/breit-geschnittene-hosen/1161162986-mega-coole-hose-high-waist-united-colors-of-benetton-xs-neu-schwarz-blau
female,kleider,paradiesvogel01,1,Kiomi,XS / 34 / 6,"19,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/1161117236-kiomi-kleid-neu-34-pink-schwarz
female,jeans,paradiesvogel01,3,Street One,S / 36 / 8,"13,00 €",https://www.vinted.de/damen/kleidung/jeans/dreiviertel-jeans/1157954087-jeans-shorts-street-one-36-schwarz
female,kleider,paradiesvogel01,7,edc,L / 40 / 12,"25,00 €",https://www.vinted.de/damen/kleidung/kleider/sommerkleider/1155770693-edc-kleid-40-grau
female,hosen-and-leggings,paradiesvogel01,9,MASSIMO DUTTI,L / 40 / 12,"42,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/dreiviertel-hosen-and-chinos/1150602283-massimo-dutti-hose-kariert-40-beige-braun
female,flip-flops,paradiesvogel01,6,Superga,39,"30,00 €",https://www.vinted.de/damen/schuhe/flip-flops/1149858421-superga-sandalen-39-neu-schwarz
female,kleider,paradiesvogel01,10,Vero Moda,S / 36 / 8,"39,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/1145386686-traumhaft-schones-lassiges-kleid-von-vero-moda-s-neu-hellblau
female,hosen-and-leggings,paradiesvogel01,9,MASSIMO DUTTI,XL / 42 / 14,"69,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/breit-geschnittene-hosen/1139456558-massimo-dutti-hose-neu-42-beige
female,hosen-and-leggings,paradiesvogel01,42,Essentiel Antwerp,XL / 42 / 14,"129,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/breit-geschnittene-hosen/1129534738-neue-karierte-hose-42-essentiel-antwerp-beige-braun-schwarz
female,jacken,paradiesvogel01,5,true vintage,M / 38 / 10,"129,00 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/jacken/lederjacken/1119072344-cooler-true-vintage-echtleder-mantel-38-oversize
female,kleider,paradiesvogel01,21,Marciano,S / 36 / 8,"69,00 €",https://www.vinted.de/damen/kleidung/kleider/lange-kleider/1117818866-strickkleid-von-marciano-s-neu-schwarz
female,ohrringe,paradiesvogel01,2,,kein Label,"2,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1113914025-ohrhanger
female,ohrringe,paradiesvogel01,1,,kein Label,"3,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1113883453-tolle-goldfarbenene-ohrhanger
female,tops-and-t-shirts,paradiesvogel01,1,edc,S / 36 / 8,"4,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/schulterfreie-tops/1075580950-top-von-edc-khaki-s
female,jeans,paradiesvogel01,1,J-Welly,L / 40 / 12,"12,00 €",https://www.vinted.de/damen/kleidung/jeans/dreiviertel-jeans/1075513973-hellblaue-78-jeans-40
female,t-shirts,paradiesvogel01,0,Blend,S / 36 / 8,"12,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1075426795-cooles-shirt-schwarz-von-blend
female,ohrringe,paradiesvogel01,7,,kein Label,"1,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1074456208-ohrhanger-braun
female,ohrringe,paradiesvogel01,1,,kein Label,"1,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1074452023-ohrhanger-lila
female,ohrringe,paradiesvogel01,5,,kein Label,"2,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1074442176-ohrhanger-schwarz-weiss-muschel
female,ohrringe,paradiesvogel01,0,,kein Label,"2,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/1074434587-ohrhanger-silberfarbig
female,jacken,paradiesvogel01,0,kein Label,L / 40 / 12,"15,00 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/jacken/leichte-jacken/1068758283-susses-jackchen-schwarz
female,hosen-and-leggings,paradiesvogel01,13,Innocence,M / 38 / 10,"17,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/breit-geschnittene-hosen/1068724377-gestreifte-34-hose-38-schwarz-weiss
female,kleider,paradiesvogel01,2,Zara,S / 36 / 8,"15,00 €",https://www.vinted.de/damen/kleidung/kleider/minis/1068708215-rotes-kleid-von-zara-trafaluc-s
female,kleider,paradiesvogel01,4,X-Mail,S / 36 / 8,"9,00 €",https://www.vinted.de/damen/kleidung/kleider/sommerkleider/1068692239-susses-sommerkleid-in-orange-s
female,kleider,paradiesvogel01,1,C&A,XS / 34 / 6,"12,00 €",https://www.vinted.de/damen/kleidung/kleider/sommerkleider/1068676815-susses-kleid-xs-lila
female,tops-and-t-shirts,paradiesvogel01,3,Topshop,S / 36 / 8,"24,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/three-fourths-blusen/1068596699-neue-bluse-von-topshop-36-rot
female,kleider,paradiesvogel01,24,Tom Tailor,M / 38 / 10,"6,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/1068351927-tom-tailor-kleid-dunkelblau-weiss
